order_id,order_timestamp,origin_region,destination_region,carrier,product_category,weight_kg,unit_margin_usd,order_value_usd,warehouse_receipt_time,pack_complete_time,ship_time,scheduled_delivery_date,actual_delivery_date,return_flag,is_unresolved_shipment,Time_to_Pack_Hours,Transit_Days_Scheduled,Delivery_Variance_Days,Order_to_Ship_Hours,Carrier_Route,distance_factor,Estimated_Shipping_Cost_USD,SLA_Status,Margin_Tier
ORD-100521,2024-12-11 12:42:00,Midwest,South,Express,Sports,4.41,17.0,68.32,2024-12-11 13:39:00,2024-12-11 15:51:31.295451279,2024-12-11 17:21:31.295451279,2024-12-13 17:21:31.295451279,2024-12-13 23:25:45.005558101,False,False,2.21,2.0,0.25,4.66,Express | Midwest -> South,1.1,37.84,1-2 Days Late,Mid Margin ($10-20)
ORD-106445,2024-05-30 06:23:00,South,Southwest,Standard,Toys,1.55,9.0,42.42,2024-05-30 07:45:00,2024-05-30 12:16:01.959110364,2024-05-30 15:47:01.959110364,2024-06-04 15:47:01.959110364,2024-06-05 10:49:20.550231309,False,False,4.52,5.0,0.79,9.4,Standard | South -> Southwest,1.0,6.51,1-2 Days Late,Low Margin (<$10)
ORD-104896,2024-07-14 10:11:00,Northeast,Midwest,Standard,Apparel,0.42,14.0,44.36,2024-07-14 11:29:00,2024-07-14 17:10:15.014309784,2024-07-14 20:36:15.014309784,2024-07-19 20:36:15.014309784,2024-07-20 21:22:48.092748482,False,False,5.69,5.0,1.03,10.42,Standard | Northeast -> Midwest,1.2,2.12,1-2 Days Late,Mid Margin ($10-20)
ORD-103387,2024-07-20 16:46:00,Northeast,South,Standard,Toys,0.14,9.0,36.0,2024-07-20 18:10:00,2024-07-20 23:12:46.022377894,2024-07-21 01:17:46.022377894,2024-07-26 01:17:46.022377894,2024-07-26 16:52:46.682344894,False,False,5.05,5.0,0.65,8.53,Standard | Northeast -> South,1.4,0.82,1-2 Days Late,Low Margin (<$10)
ORD-105632,2024-05-05 17:42:00,South,West,Express,Sports,2.29,17.0,61.81,2024-05-05 17:47:00,2024-05-05 19:55:01.156078910,2024-05-05 20:45:01.156078910,2024-05-07 20:45:01.156078910,2024-05-08 01:30:11.345647516,False,False,2.13,2.0,0.2,3.05,Express | South -> West,2.0,35.72,1-2 Days Late,Mid Margin ($10-20)
ORD-102443,2024-02-01 02:29:00,Southwest,Southwest,Standard,Sports,3.22,17.0,109.75,2024-02-01 03:22:00,2024-02-01 06:11:39.374328464,2024-02-01 08:59:39.374328464,2024-02-06 08:59:39.374328464,2024-02-05 17:10:50.324443572,False,False,2.83,5.0,-0.66,6.51,Standard | Southwest -> Southwest,0.4,5.41,On-Time,Mid Margin ($10-20)
ORD-107625,2024-02-03 05:30:00,South,South,Standard,Electronics,6.43,38.0,216.42,2024-02-03 06:13:00,2024-02-03 10:13:30.528429314,2024-02-03 12:03:30.528429314,2024-02-08 12:03:30.528429314,2024-02-08 11:28:24.577290787,True,False,4.01,5.0,-0.02,6.56,Standard | South -> South,0.5,13.5,On-Time,High Margin ($20+)
ORD-102950,2024-07-24 14:23:00,South,Northeast,Express,Toys,2.21,9.0,44.68,2024-07-24 15:06:00,2024-07-24 16:12:35.191595638,2024-07-24 16:56:35.191595638,2024-07-26 16:56:35.191595638,2024-07-26 06:59:13.647358305,False,False,1.11,2.0,-0.41,2.56,Express | South -> Northeast,1.4,24.13,On-Time,Low Margin (<$10)
ORD-108511,2024-11-06 06:39:00,West,West,Standard,Toys,0.13,9.0,47.71,2024-11-06 07:25:00,2024-11-06 15:59:24.715117516,2024-11-06 17:01:24.715117516,2024-11-11 17:01:24.715117516,2024-11-10 23:34:25.162665381,False,False,8.57,5.0,-0.73,10.37,Standard | West -> West,0.4,0.22,On-Time,Low Margin (<$10)
ORD-105812,2024-10-02 18:31:00,West,West,Standard,Books,0.4,4.0,22.11,2024-10-02 18:58:00,2024-10-02 23:25:05.678580888,2024-10-03 00:28:05.678580888,2024-10-08 00:28:05.678580888,2024-10-08 03:23:24.720034632,False,False,4.45,5.0,0.12,5.95,Standard | West -> West,0.4,0.67,1-2 Days Late,Low Margin (<$10)
ORD-106857,2024-09-09 19:49:00,South,Northeast,Standard,Sports,5.03,17.0,51.47,2024-09-09 20:45:00,2024-09-09 22:53:58.764855710,2024-09-10 00:44:58.764855710,2024-09-15 00:44:58.764855710,2024-09-15 16:41:13.632699618,False,False,2.15,5.0,0.66,4.93,Standard | South -> Northeast,1.4,29.58,1-2 Days Late,Mid Margin ($10-20)
ORD-105619,2024-03-06 14:15:00,Southwest,West,Standard,Home Goods,7.58,22.0,159.51,2024-03-06 14:33:00,2024-03-06 18:06:04.822259630,2024-03-06 22:02:04.822259630,2024-03-11 22:02:04.822259630,2024-03-10 23:39:03.769082112,False,False,3.55,5.0,-0.93,7.78,Standard | Southwest -> West,1.0,31.84,On-Time,High Margin ($20+)
ORD-108568,2024-01-07 11:04:00,Northeast,West,Standard,Apparel,0.95,14.0,48.98,2024-01-07 11:20:00,2024-01-07 15:09:12.948926901,2024-01-07 16:55:12.948926901,2024-01-12 16:55:12.948926901,2024-01-14 04:31:10.674793690,False,False,3.82,5.0,1.48,5.85,Standard | Northeast -> West,2.9,11.57,1-2 Days Late,Mid Margin ($10-20)
ORD-103904,2024-07-15 05:39:00,West,West,Express,Apparel,0.7,14.0,38.75,2024-07-15 06:55:00,2024-07-15 08:47:16.212958262,2024-07-15 09:34:16.212958262,2024-07-17 09:34:16.212958262,,False,True,1.87,2.0,,3.92,Express | West -> West,0.4,2.18,Unresolved,Mid Margin ($10-20)
ORD-105147,2024-04-19 21:52:00,Southwest,Midwest,Express,Toys,0.53,9.0,37.54,2024-04-19 22:04:00,2024-04-20 00:53:34.483753750,2024-04-20 04:18:34.483753750,2024-04-22 04:18:34.483753750,2024-04-22 14:36:07.518576979,True,False,2.83,2.0,0.43,6.44,Express | Southwest -> Midwest,1.5,6.2,1-2 Days Late,Low Margin (<$10)
ORD-107800,2024-07-17 13:16:00,South,West,Standard,Apparel,0.94,14.0,53.63,2024-07-17 13:40:00,2024-07-17 20:13:24.139453064,2024-07-17 23:38:24.139453064,2024-07-22 23:38:24.139453064,2024-07-23 05:40:19.588388663,False,False,6.56,5.0,0.25,10.37,Standard | South -> West,2.0,7.9,1-2 Days Late,Mid Margin ($10-20)
ORD-100276,2024-09-29 22:02:00,Midwest,South,Express,Beauty,0.49,11.0,34.81,2024-09-29 22:51:00,2024-09-30 01:10:17.255069922,2024-09-30 02:00:17.255069922,2024-10-02 02:00:17.255069922,2024-10-01 13:21:29.886965554,False,False,2.32,2.0,-0.53,3.97,Express | Midwest -> South,1.1,4.2,On-Time,Mid Margin ($10-20)
ORD-108641,2024-01-27 20:25:00,West,Southwest,Standard,Beauty,0.47,11.0,38.29,2024-01-27 21:17:00,2024-01-28 03:27:03.837277999,2024-01-28 04:53:03.837277999,2024-02-02 04:53:03.837277999,2024-02-01 15:04:00.114145023,False,False,6.17,5.0,-0.58,8.47,Standard | West -> Southwest,1.0,1.97,On-Time,Mid Margin ($10-20)
ORD-101802,2024-01-07 14:23:00,Northeast,Northeast,Express,Apparel,0.55,14.0,37.71,2024-01-07 15:25:00,2024-01-07 20:57:18.952799139,2024-01-07 23:51:18.952799139,2024-01-09 23:51:18.952799139,2024-01-10 08:06:54.642591821,False,False,5.54,2.0,0.34,9.47,Express | Northeast -> Northeast,0.4,1.72,1-2 Days Late,Mid Margin ($10-20)
ORD-108759,2024-09-03 19:51:00,Northeast,South,Standard,Apparel,1.0,14.0,48.89,2024-09-03 20:53:00,2024-09-03 21:58:34.937742015,2024-09-04 00:10:34.937742015,2024-09-09 00:10:34.937742015,2024-09-08 19:02:38.014446870,False,False,1.09,5.0,-0.21,4.33,Standard | Northeast -> South,1.4,5.88,On-Time,Mid Margin ($10-20)
ORD-102367,2024-02-17 18:43:00,Northeast,Southwest,Express,Beauty,0.6,11.0,23.12,2024-02-17 19:51:00,2024-02-17 22:19:04.060657257,2024-02-18 00:36:04.060657257,2024-02-20 00:36:04.060657257,2024-02-20 11:26:46.666331668,False,False,2.47,2.0,0.45,5.88,Express | Northeast -> Southwest,2.4,11.23,1-2 Days Late,Mid Margin ($10-20)
ORD-106271,2024-05-21 07:00:00,West,Southwest,Standard,Apparel,0.65,14.0,61.01,2024-05-21 08:12:00,2024-05-21 13:56:03.639432883,2024-05-21 14:33:03.639432883,2024-05-26 14:33:03.639432883,2024-05-26 16:00:59.381229281,False,False,5.73,5.0,0.06,7.55,Standard | West -> Southwest,1.0,2.73,1-2 Days Late,Mid Margin ($10-20)
ORD-104227,2024-07-05 21:52:00,West,Northeast,Standard,Home Goods,3.63,22.0,119.79,2024-07-05 22:51:00,2024-07-05 23:34:05.762811388,2024-07-06 02:39:05.762811388,2024-07-11 02:39:05.762811388,2024-07-10 04:48:50.291148763,False,False,0.72,5.0,-0.91,4.78,Standard | West -> Northeast,2.9,44.21,On-Time,High Margin ($20+)
ORD-104642,2024-03-07 08:38:00,Northeast,South,Standard,Toys,1.43,9.0,38.57,2024-03-07 09:30:00,2024-03-07 12:40:58.376721489,2024-03-07 13:48:58.376721489,2024-03-12 13:48:58.376721489,2024-03-12 07:03:29.004363008,False,False,3.18,5.0,-0.28,5.18,Standard | Northeast -> South,1.4,8.41,On-Time,Low Margin (<$10)
ORD-107436,2024-04-17 19:40:00,South,Midwest,Standard,Apparel,0.85,14.0,32.4,2024-04-17 19:58:00,2024-04-17 21:57:20.956908444,2024-04-18 01:42:20.956908444,2024-04-23 01:42:20.956908444,2024-04-23 13:27:57.565994938,False,False,1.99,5.0,0.49,6.04,Standard | South -> Midwest,1.1,3.93,1-2 Days Late,Mid Margin ($10-20)
ORD-102321,2024-08-12 15:34:00,West,West,Express,Sports,1.52,17.0,97.66,2024-08-12 16:16:00,2024-08-12 17:50:45.829706642,2024-08-12 19:05:45.829706642,2024-08-14 19:05:45.829706642,2024-08-14 21:10:32.147395370,False,False,1.58,2.0,0.09,3.53,Express | West -> West,0.4,4.74,1-2 Days Late,Mid Margin ($10-20)
ORD-103641,2024-09-05 07:06:00,Northeast,Midwest,Standard,Home Goods,3.41,22.0,138.36,2024-09-05 08:09:00,2024-09-05 12:31:04.334263363,2024-09-05 13:42:04.334263363,2024-09-10 13:42:04.334263363,2024-09-11 00:37:19.552697888,False,False,4.37,5.0,0.46,6.6,Standard | Northeast -> Midwest,1.2,17.19,1-2 Days Late,High Margin ($20+)
ORD-101293,2024-10-09 12:45:00,Midwest,Southwest,Standard,Apparel,0.43,14.0,52.66,2024-10-09 13:11:00,2024-10-09 14:43:14.756767425,2024-10-09 17:54:14.756767425,2024-10-14 17:54:14.756767425,2024-10-15 05:33:06.234291852,False,False,1.54,5.0,0.49,5.15,Standard | Midwest -> Southwest,1.5,2.71,1-2 Days Late,Mid Margin ($10-20)
ORD-105332,2024-03-13 04:00:00,Midwest,Southwest,Express,Electronics,4.95,38.0,212.88,2024-03-13 04:21:00,2024-03-13 07:23:30.232026830,2024-03-13 10:12:30.232026830,2024-03-15 10:12:30.232026830,2024-03-16 03:52:38.866605522,False,False,3.04,2.0,0.74,6.21,Express | Midwest -> Southwest,1.5,57.92,1-2 Days Late,High Margin ($20+)
ORD-106795,2024-06-27 19:21:00,Northeast,Northeast,Express,Beauty,0.45,11.0,27.59,2024-06-27 19:32:00,2024-06-27 21:13:50.729335126,2024-06-28 00:49:50.729335126,2024-06-30 00:49:50.729335126,2024-06-29 11:58:22.766322823,False,False,1.7,2.0,-0.54,5.48,Express | Northeast -> Northeast,0.4,1.4,On-Time,Mid Margin ($10-20)
ORD-104838,2024-03-14 16:22:00,West,South,Standard,Sports,0.86,17.0,78.68,2024-03-14 17:39:00,2024-03-14 19:55:33.354901592,2024-03-14 21:18:33.354901592,2024-03-19 21:18:33.354901592,2024-03-18 18:39:46.126893427,False,False,2.28,5.0,-1.11,4.94,Standard | West -> South,2.0,7.22,On-Time,Mid Margin ($10-20)
ORD-102523,2024-01-16 07:11:00,West,Midwest,Express,Apparel,0.4,14.0,50.15,2024-01-16 08:06:00,2024-01-16 11:05:09.415294328,2024-01-16 13:14:09.415294328,2024-01-18 13:14:09.415294328,2024-01-18 13:36:24.286869567,True,False,2.99,2.0,0.02,6.05,Express | West -> Midwest,1.8,5.62,1-2 Days Late,Mid Margin ($10-20)
ORD-104042,2024-12-04 11:07:00,South,West,Express,Books,0.41,4.0,18.89,2024-12-04 12:09:00,2024-12-04 14:03:58.512296005,2024-12-04 15:43:58.512296005,2024-12-06 15:43:58.512296005,2024-12-06 01:03:12.049545487,False,False,1.92,2.0,-0.61,4.62,Express | South -> West,2.0,6.4,On-Time,Low Margin (<$10)
ORD-105768,2024-01-17 11:23:00,West,Midwest,Standard,Toys,0.53,9.0,43.49,2024-01-17 12:37:00,2024-01-17 13:42:05.969853175,2024-01-17 14:28:05.969853175,2024-01-22 14:28:05.969853175,2024-01-22 08:26:52.723165166,False,False,1.08,5.0,-0.25,3.08,Standard | West -> Midwest,1.8,4.01,On-Time,Low Margin (<$10)
ORD-106086,2024-01-11 16:25:00,South,West,Standard,Apparel,0.15,14.0,40.78,2024-01-11 17:21:00,2024-01-11 21:37:03.523102284,2024-01-12 00:29:03.523102284,2024-01-17 00:29:03.523102284,2024-01-16 18:54:17.766243397,False,False,4.27,5.0,-0.23,8.07,Standard | South -> West,2.0,1.26,On-Time,Mid Margin ($10-20)
ORD-107850,2024-07-07 00:54:00,South,Southwest,Express,Toys,1.79,9.0,29.94,2024-07-07 02:19:00,2024-07-07 04:21:40.504886170,2024-07-07 05:01:40.504886170,2024-07-09 05:01:40.504886170,2024-07-10 01:20:06.230699419,False,False,2.04,2.0,0.85,4.13,Express | South -> Southwest,1.0,13.96,1-2 Days Late,Low Margin (<$10)
ORD-106512,2024-12-10 00:56:00,West,West,Standard,Apparel,0.81,14.0,52.6,2024-12-10 01:39:00,2024-12-10 03:06:52.289923417,2024-12-10 05:18:52.289923417,2024-12-15 05:18:52.289923417,2024-12-16 03:21:57.540144325,False,False,1.46,5.0,0.92,4.38,Standard | West -> West,0.4,1.36,1-2 Days Late,Mid Margin ($10-20)
ORD-103543,2024-10-13 14:56:00,Northeast,Southwest,Express,Electronics,5.09,38.0,259.23,2024-10-13 15:53:00,2024-10-13 19:54:27.647863194,2024-10-13 20:40:27.647863194,2024-10-15 20:40:27.647863194,2024-10-15 03:48:46.257649748,False,False,4.02,2.0,-0.7,5.74,Express | Northeast -> Southwest,2.4,95.28,On-Time,High Margin ($20+)
ORD-103826,2024-07-07 14:44:00,West,Northeast,Standard,Sports,6.67,17.0,51.0,2024-07-07 15:42:00,2024-07-07 22:52:14.213156502,2024-07-08 00:27:14.213156502,2024-07-13 00:27:14.213156502,2024-07-12 14:10:07.825973648,False,False,7.17,5.0,-0.43,9.72,Standard | West -> Northeast,2.9,81.24,On-Time,Mid Margin ($10-20)
ORD-104086,2024-11-26 22:25:00,Southwest,West,Express,Electronics,0.05,38.0,197.16,2024-11-26 23:50:00,2024-11-27 03:33:26.050859774,2024-11-27 06:48:26.050859774,2024-11-29 06:48:26.050859774,2024-11-29 23:01:17.454838640,False,False,3.72,2.0,0.68,8.39,Express | Southwest -> West,1.0,0.39,1-2 Days Late,High Margin ($20+)
ORD-103114,2024-12-02 19:21:00,West,Midwest,Standard,Beauty,0.42,11.0,35.26,2024-12-02 19:31:00,2024-12-02 23:44:23.625757527,2024-12-03 01:07:23.625757527,2024-12-08 01:07:23.625757527,2024-12-08 20:15:03.371462373,False,False,4.22,5.0,0.8,5.77,Standard | West -> Midwest,1.8,3.18,1-2 Days Late,Mid Margin ($10-20)
ORD-103913,2024-08-13 18:57:00,Northeast,Midwest,Standard,Sports,4.33,17.0,88.91,2024-08-13 19:44:00,2024-08-14 01:19:01.364138912,2024-08-14 03:36:01.364138912,2024-08-19 03:36:01.364138912,2024-08-18 01:01:51.696731728,False,False,5.58,5.0,-1.11,8.65,Standard | Northeast -> Midwest,1.2,21.82,On-Time,Mid Margin ($10-20)
ORD-102125,2024-05-30 13:43:00,Northeast,South,Standard,Sports,3.61,17.0,83.43,2024-05-30 13:49:00,2024-05-30 16:35:22.199782922,2024-05-30 18:31:22.199782922,2024-06-04 18:31:22.199782922,2024-06-04 20:05:10.825814375,False,False,2.77,5.0,0.07,4.81,Standard | Northeast -> South,1.4,21.23,1-2 Days Late,Mid Margin ($10-20)
ORD-104486,2024-10-11 22:01:00,Midwest,South,Express,Apparel,0.22,14.0,51.39,2024-10-11 23:18:00,2024-10-12 01:03:12.113069893,2024-10-12 02:52:12.113069893,2024-10-14 02:52:12.113069893,2024-10-21 12:22:01.872196033,False,False,1.75,2.0,7.4,4.85,Express | Midwest -> South,1.1,1.89,Severely Delayed (5+ Days),Mid Margin ($10-20)
ORD-108539,2024-03-20 20:58:00,South,Northeast,Express,Apparel,1.05,14.0,38.03,2024-03-20 22:24:00,2024-03-21 00:41:57.530131972,2024-03-21 01:44:57.530131972,2024-03-23 01:44:57.530131972,2024-03-22 03:05:38.979290201,False,False,2.3,2.0,-0.94,4.78,Express | South -> Northeast,1.4,11.47,On-Time,Mid Margin ($10-20)
ORD-107861,2024-09-08 07:51:00,West,West,Standard,Electronics,4.35,38.0,123.57,2024-09-08 08:22:00,2024-09-08 10:15:39.598615244,2024-09-08 12:11:39.598615244,2024-09-13 12:11:39.598615244,2024-09-12 23:40:32.911871015,False,False,1.89,5.0,-0.52,4.34,Standard | West -> West,0.4,7.31,On-Time,High Margin ($20+)
ORD-109475,2024-09-10 14:52:00,South,South,Express,Apparel,0.05,14.0,23.34,2024-09-10 15:12:00,2024-09-10 16:22:11.143243466,2024-09-10 18:19:11.143243466,2024-09-12 18:19:11.143243466,2024-09-12 20:22:39.722203114,False,False,1.17,2.0,0.09,3.45,Express | South -> South,0.5,0.2,1-2 Days Late,Mid Margin ($10-20)
ORD-107659,2024-02-17 10:24:00,South,South,Standard,Apparel,0.53,14.0,7.61,2024-02-17 11:48:00,2024-02-17 15:00:16.933683013,2024-02-17 17:19:16.933683013,2024-02-22 17:19:16.933683013,2024-02-23 04:53:38.374900277,False,False,3.2,5.0,0.48,6.92,Standard | South -> South,0.5,1.11,1-2 Days Late,Mid Margin ($10-20)
ORD-104640,2024-02-06 18:29:00,West,Southwest,Standard,Sports,0.05,17.0,95.83,2024-02-06 19:41:00,2024-02-06 23:06:08.615429331,2024-02-07 02:29:08.615429331,2024-02-12 02:29:08.615429331,2024-02-11 10:36:34.169804892,False,False,3.42,5.0,-0.66,8.0,Standard | West -> Southwest,1.0,0.21,On-Time,Mid Margin ($10-20)
ORD-109739,2024-01-12 10:33:00,Southwest,Southwest,Standard,Home Goods,5.15,22.0,99.99,2024-01-12 11:31:00,2024-01-12 14:35:42.198778372,2024-01-12 17:21:42.198778372,2024-01-17 17:21:42.198778372,2024-01-18 06:52:59.212373541,False,False,3.08,5.0,0.56,6.81,Standard | Southwest -> Southwest,0.4,8.65,1-2 Days Late,High Margin ($20+)
ORD-107085,2024-08-08 16:38:00,Midwest,Southwest,Standard,Apparel,0.81,14.0,54.71,2024-08-08 18:04:00,2024-08-08 19:30:08.968682943,2024-08-08 23:01:08.968682943,2024-08-13 23:01:08.968682943,2024-08-13 12:05:24.666053791,False,False,1.44,5.0,-0.46,6.39,Standard | Midwest -> Southwest,1.5,5.1,On-Time,Mid Margin ($10-20)
ORD-106234,2024-06-08 20:08:00,West,South,Standard,Beauty,0.09,11.0,44.43,2024-06-08 21:15:00,2024-06-09 06:48:59.475047054,2024-06-09 09:53:59.475047054,2024-06-14 09:53:59.475047054,2024-06-13 14:23:41.962278119,False,False,9.57,5.0,-0.81,13.77,Standard | West -> South,2.0,0.76,On-Time,Mid Margin ($10-20)
ORD-107264,2024-11-21 00:32:00,Northeast,Southwest,Standard,Sports,7.61,17.0,62.69,2024-11-21 00:55:00,2024-11-21 07:30:48.929453178,2024-11-21 09:50:48.929453178,2024-11-26 09:50:48.929453178,2024-11-27 06:44:13.861594951,False,False,6.6,5.0,0.87,9.31,Standard | Northeast -> Southwest,2.4,76.71,1-2 Days Late,Mid Margin ($10-20)
ORD-108723,2024-07-03 16:34:00,Midwest,West,Express,Apparel,0.74,14.0,37.43,2024-07-03 17:52:00,2024-07-03 20:17:59.279126023,2024-07-03 21:28:59.279126023,2024-07-05 21:28:59.279126023,2024-07-06 13:13:56.474318356,False,False,2.43,2.0,0.66,4.92,Express | Midwest -> West,1.8,10.39,1-2 Days Late,Mid Margin ($10-20)
ORD-109456,2024-04-15 07:13:00,West,Southwest,Standard,Electronics,2.31,38.0,237.69,2024-04-15 08:16:00,2024-04-15 09:47:17.837998633,2024-04-15 11:40:17.837998633,2024-04-20 11:40:17.837998633,2024-04-20 04:54:41.510398507,False,False,1.52,5.0,-0.28,4.45,Standard | West -> Southwest,1.0,9.7,On-Time,High Margin ($20+)
ORD-103607,2024-07-09 03:33:00,Midwest,Northeast,Standard,Books,0.67,4.0,10.79,2024-07-09 04:20:00,2024-07-09 09:00:10.027082172,2024-07-09 10:29:10.027082172,2024-07-14 10:29:10.027082172,2024-07-15 10:14:03.738351076,False,False,4.67,5.0,0.99,6.94,Standard | Midwest -> Northeast,1.2,3.38,1-2 Days Late,Low Margin (<$10)
ORD-100140,2024-01-16 05:59:00,Northeast,Northeast,Standard,Toys,1.78,9.0,19.81,2024-01-16 06:32:00,2024-01-16 10:22:31.763664513,2024-01-16 13:41:31.763664513,2024-01-21 13:41:31.763664513,2024-01-22 04:05:15.098521438,False,False,3.84,5.0,0.6,7.71,Standard | Northeast -> Northeast,0.4,2.99,1-2 Days Late,Low Margin (<$10)
ORD-107473,2024-11-26 05:51:00,South,Southwest,Standard,Home Goods,5.26,22.0,116.51,2024-11-26 06:18:00,2024-11-26 08:58:09.370829755,2024-11-26 12:04:09.370829755,2024-12-01 12:04:09.370829755,2024-12-02 04:46:22.260391607,False,False,2.67,5.0,0.7,6.22,Standard | South -> Southwest,1.0,22.09,1-2 Days Late,High Margin ($20+)
ORD-102805,2024-09-12 17:06:00,South,Southwest,Standard,Apparel,0.91,14.0,24.46,2024-09-12 17:19:00,2024-09-12 22:12:03.710280559,2024-09-13 02:10:03.710280559,2024-09-18 02:10:03.710280559,2024-09-18 14:27:48.332693318,False,False,4.88,5.0,0.51,9.07,Standard | South -> Southwest,1.0,3.82,1-2 Days Late,Mid Margin ($10-20)
ORD-107974,2024-08-02 10:32:00,West,Northeast,Express,Apparel,0.84,14.0,37.41,2024-08-02 10:53:00,2024-08-02 13:49:51.160812039,2024-08-02 16:43:51.160812039,2024-08-04 16:43:51.160812039,2024-08-03 19:35:30.091557118,False,False,2.95,2.0,-0.88,6.2,Express | West -> Northeast,2.9,19.0,On-Time,Mid Margin ($10-20)
ORD-107621,2024-07-27 20:43:00,West,South,Express,Toys,1.78,9.0,37.39,2024-07-27 22:02:00,2024-07-28 01:01:09.914927744,2024-07-28 02:10:09.914927744,2024-07-30 02:10:09.914927744,2024-07-29 15:56:15.764326708,False,False,2.99,2.0,-0.43,5.45,Express | West -> South,2.0,27.77,On-Time,Low Margin (<$10)
ORD-104575,2024-01-12 21:18:00,West,Midwest,Standard,Toys,0.05,9.0,17.77,2024-01-12 22:44:00,2024-01-13 05:54:13.227072708,2024-01-13 07:23:13.227072708,2024-01-18 07:23:13.227072708,2024-01-18 11:21:22.050085103,False,False,7.17,5.0,0.17,10.09,Standard | West -> Midwest,1.8,0.38,1-2 Days Late,Low Margin (<$10)
ORD-104515,2024-10-03 06:19:00,West,Northeast,Standard,Toys,0.3,9.0,44.29,2024-10-03 06:33:00,2024-10-03 08:33:29.113291638,2024-10-03 09:05:29.113291638,2024-10-08 09:05:29.113291638,2024-10-08 05:49:49.091350076,False,False,2.01,5.0,-0.14,2.77,Standard | West -> Northeast,2.9,3.65,On-Time,Low Margin (<$10)
ORD-109015,2024-12-20 13:19:00,Southwest,Northeast,Standard,Apparel,0.72,14.0,53.44,2024-12-20 14:44:00,2024-12-20 17:59:44.929353103,2024-12-20 18:46:44.929353103,2024-12-25 18:46:44.929353103,2024-12-25 07:54:14.650677368,False,False,3.26,5.0,-0.45,5.46,Standard | Southwest -> Northeast,2.4,7.26,On-Time,Mid Margin ($10-20)
ORD-105673,2024-11-21 04:58:00,Midwest,Northeast,Standard,Toys,0.05,9.0,34.6,2024-11-21 05:03:00,2024-11-21 08:27:11.474721590,2024-11-21 09:50:11.474721590,2024-11-26 09:50:11.474721590,2024-11-26 20:12:57.696373545,False,False,3.4,5.0,0.43,4.87,Standard | Midwest -> Northeast,1.2,0.25,1-2 Days Late,Low Margin (<$10)
ORD-102963,2024-11-26 15:28:00,Southwest,Midwest,Standard,Toys,1.43,9.0,51.48,2024-11-26 15:36:00,2024-11-26 16:54:29.417328226,2024-11-26 17:55:29.417328226,2024-12-01 17:55:29.417328226,2024-12-01 03:48:02.669810069,False,False,1.31,5.0,-0.59,2.46,Standard | Southwest -> Midwest,1.5,9.01,On-Time,Low Margin (<$10)
ORD-105827,2024-07-02 12:51:00,Midwest,Southwest,Standard,Sports,2.57,17.0,83.16,2024-07-02 13:33:00,2024-07-02 17:44:32.002905447,2024-07-02 20:04:32.002905447,2024-07-07 20:04:32.002905447,2024-07-08 06:04:51.125296276,False,False,4.19,5.0,0.42,7.23,Standard | Midwest -> Southwest,1.5,16.19,1-2 Days Late,Mid Margin ($10-20)
ORD-100213,2024-09-19 20:00:00,South,Midwest,Standard,Beauty,0.2,11.0,32.96,2024-09-19 20:42:00,2024-09-19 21:36:02.369881461,2024-09-20 00:09:02.369881461,2024-09-25 00:09:02.369881461,2024-09-24 22:53:06.405456314,False,False,0.9,5.0,-0.05,4.15,Standard | South -> Midwest,1.1,0.92,On-Time,Mid Margin ($10-20)
ORD-102092,2024-04-18 11:42:00,Northeast,Southwest,Express,Electronics,4.06,38.0,183.05,2024-04-18 12:43:00,2024-04-18 15:15:38.956233987,2024-04-18 18:58:38.956233987,2024-04-20 18:58:38.956233987,2024-04-20 12:07:15.103954033,False,False,2.54,2.0,-0.29,7.28,Express | Northeast -> Southwest,2.4,76.0,On-Time,High Margin ($20+)
